,count,funding,id
0,39,73876004.0,ur.016704245502.43
1,38,122434950.0,ur.011026120037.74
2,34,106897669.0,ur.013723776517.34
3,29,13874871.0,ur.01313145634.66
4,27,28358691.0,ur.01033044533.08
5,21,127043359.0,ur.01104262534.26
6,20,164570812.0,ur.011517303117.07
7,18,22195118.0,ur.012745117217.03
8,12,29634883.0,ur.01016550036.38
9,12,68464277.0,ur.01146242611.08
10,12,56939889.0,ur.0641525362.39
11,11,9542060.0,ur.01342616137.05
12,11,4238795.0,ur.015301404517.88
13,9,15612829.0,ur.01220453202.22
14,9,22395685.0,ur.012266613364.42
15,9,44634518.0,ur.012470551052.55
16,9,20669884.0,ur.01330361724.23
17,9,5197451.0,ur.0720114066.32
18,9,162015853.0,ur.0767751267.74
19,8,3463194.0,ur.01067060465.91
20,8,1325160.0,ur.01264737414.70
21,8,17760368.0,ur.0723426172.10
22,7,11266061.0,ur.011367771037.28
23,7,19607294.0,ur.01215535711.57
24,7,3314508.0,ur.0610667722.81
25,7,14491719.0,ur.0762127452.15
26,6,12986192.0,ur.01014232611.51
27,6,2445530.0,ur.01052255145.04
28,6,14915562.0,ur.01115613606.51
29,6,54629298.0,ur.01161250642.42
30,6,3583228.0,ur.011740743515.79
31,6,6833935.0,ur.012061250547.34
32,6,21782139.0,ur.012230156744.42
33,6,13218887.0,ur.012766272254.47
34,6,41613283.0,ur.014377465057.81
35,6,15563768.0,ur.015521617657.37
36,5,2393490.0,ur.010552231015.59
37,5,2219036.0,ur.01107704025.08
38,5,6088763.0,ur.01123026705.03
39,5,9836253.0,ur.012144435157.70
40,5,2247689.0,ur.01276076121.39
41,5,12898164.0,ur.01367711150.31
42,5,17070104.0,ur.0622035427.96
43,5,1566677.0,ur.0623730357.31
44,5,3164366.0,ur.0761525174.02
45,5,11822910.0,ur.07711435224.39
46,4,12527419.0,ur.01006653653.80
47,4,47138278.0,ur.01012040600.14
48,4,10474378.0,ur.01061331247.57
49,4,5757028.0,ur.011103735437.73
50,4,16302447.0,ur.01117072553.44
51,4,12871824.0,ur.01134314703.76
52,4,5048547.0,ur.01137731670.53
53,4,7281051.0,ur.01145774021.52
54,4,2504569.0,ur.01151433047.82
55,4,9721332.0,ur.012001702402.56
56,4,2211160.0,ur.01200677105.17
57,4,9721332.0,ur.012106467574.05
58,4,9721332.0,ur.01217060304.45
59,4,2228334.0,ur.01250033404.09
60,4,9721332.0,ur.01273275307.41
61,4,9721332.0,ur.01277020030.75
62,4,8273807.0,ur.01305515027.20
63,4,4168620.0,ur.013555563277.54
64,4,5694193.0,ur.013623676477.53
65,4,11209643.0,ur.01371335603.13
66,4,20817751.0,ur.014366020547.03
67,4,9887948.0,ur.015652454457.90
68,4,9390248.0,ur.016542237207.89
69,4,9390248.0,ur.016656743457.02
70,4,1892078.0,ur.0612364332.64
71,4,40050613.0,ur.0616003437.07
72,4,11446114.0,ur.0656556216.76
73,4,2143305.0,ur.0664204747.09
74,4,9721332.0,ur.0664544610.02
75,4,30806231.0,ur.0717130066.82
76,4,9721332.0,ur.0751007256.62
77,4,3058626.0,ur.0766740614.56
78,3,11579607.0,ur.01005477060.21
79,3,1768771.0,ur.01021377371.74
80,3,6066301.0,ur.01024027537.42
81,3,46310282.0,ur.010254226477.98
82,3,2648769.0,ur.01057410143.10
83,3,1214714.0,ur.01066670547.37
84,3,8617496.0,ur.010766225754.87
85,3,10292892.0,ur.01100532760.37
86,3,5643868.0,ur.011013226044.60
87,3,2050968.0,ur.01120140410.39
88,3,47107053.0,ur.01125671505.27
89,3,1141506.0,ur.01125717573.08
90,3,7134886.0,ur.01136256417.59
91,3,4744186.0,ur.011405001662.87
92,3,8302447.0,ur.01141622516.63
93,3,4744186.0,ur.011546274527.15
94,3,2831453.0,ur.011547627117.00
95,3,8655628.0,ur.01174226061.56
96,3,5993526.0,ur.01204470014.51
97,3,4330048.0,ur.01212142704.17
98,3,5374619.0,ur.012146276707.01
99,3,8633348.0,ur.01215047351.58
100,3,5698076.0,ur.01236452610.47
101,3,10079801.0,ur.01241135033.40
102,3,9623931.0,ur.012451221647.25
103,3,1768771.0,ur.01251204207.16
104,3,1780881.0,ur.01261602602.16
105,3,15567469.0,ur.013054741544.94
106,3,6390061.0,ur.01310534155.68
107,3,1479511.0,ur.01320630626.96
108,3,1512359.0,ur.013335113737.65
109,3,11051386.0,ur.01336113140.17
110,3,12314122.0,ur.013373253572.70
111,3,1222478.0,ur.01356200343.23
112,3,301916.0,ur.013723361541.54
113,3,9667280.0,ur.015724616117.08
114,3,1780881.0,ur.016000034410.45
115,3,46264283.0,ur.016062032414.10
116,3,7383910.0,ur.016541016777.27
117,3,9667280.0,ur.016605250747.79
118,3,853450.0,ur.016657547355.67
119,3,1043303.0,ur.0575374630.22
120,3,1768771.0,ur.0626433244.14
121,3,44673911.0,ur.0627601545.87
122,3,1043303.0,ur.0630705245.15
123,3,2189211.0,ur.0632574243.53
124,3,1043303.0,ur.0633571377.89
125,3,16302447.0,ur.0642715427.40
126,3,1043303.0,ur.0652425102.53
127,3,803777.0,ur.0654341265.88
128,3,1512359.0,ur.0661050226.01
129,3,1780881.0,ur.0677425160.03
130,3,1043303.0,ur.0703102103.51
131,3,1214714.0,ur.0704326747.03
132,3,6574181.0,ur.0751112610.31
133,3,9000041.0,ur.0754274002.97
134,3,1049232.0,ur.0762040021.09
135,3,7666760.0,ur.07717657417.22
136,2,1027185.0,ur.010054376135.29
137,2,409857.0,ur.01007545650.08
138,2,1210617.0,ur.01011347230.39
139,2,2525342.0,ur.01011743755.08
140,2,14056631.0,ur.01015023651.35
141,2,35952.0,ur.01016117563.20
142,2,4431226.0,ur.01017043005.08
143,2,5611066.0,ur.01026114310.09
144,2,2525342.0,ur.01030016621.17
145,2,5036526.0,ur.01031616764.39
146,2,2021504.0,ur.01032361333.01
147,2,1530272.0,ur.01047644500.81
148,2,279753.0,ur.01050644733.40
149,2,5238096.0,ur.01056713204.62
150,2,14054768.0,ur.01057701430.44
151,2,1258287.0,ur.01060311745.41
152,2,5904018.0,ur.01062415655.03
153,2,5243621.0,ur.010717042262.42
154,2,11244405.0,ur.01072750773.10
155,2,2022181.0,ur.01075774227.71
156,2,1709635.0,ur.010766746034.23
157,2,44612936.0,ur.01104331402.29
158,2,1917120.0,ur.01104357207.40
159,2,1062279.0,ur.01117721120.30
160,2,279753.0,ur.01121425534.53
161,2,1413162.0,ur.011216106417.48
162,2,16302447.0,ur.011224330377.08
163,2,279753.0,ur.01131601654.71
164,2,847741.0,ur.01134046226.44
165,2,1929230.0,ur.01134256347.63
166,2,2525342.0,ur.01134454462.19
167,2,5066455.0,ur.011420067657.71
168,2,35493465.0,ur.01145707302.20
169,2,2525342.0,ur.01154357674.52
170,2,2021504.0,ur.01156044655.15
171,2,1210617.0,ur.01157127535.80
172,2,4083835.0,ur.01160545123.53
173,2,535453.0,ur.01167177047.84
174,2,1450287.0,ur.01172045233.18
175,2,1027185.0,ur.01203401127.19
176,2,5036526.0,ur.01204155016.44
177,2,8302447.0,ur.012061410317.52
178,2,3328577.0,ur.012101101242.89
179,2,3750264.0,ur.01212126575.59
180,2,8302447.0,ur.01213101527.25
181,2,279753.0,ur.01220414650.85
182,2,1917120.0,ur.01225552507.37
183,2,16302447.0,ur.01230236706.50
184,2,5036526.0,ur.01230667263.44
185,2,226185.0,ur.01234363361.31
186,2,14400334.0,ur.01235576515.07
187,2,8227530.0,ur.01244077754.55
188,2,18554855.0,ur.01244216151.78
189,2,44612936.0,ur.012532710772.19
190,2,7753033.0,ur.01253670741.91
191,2,8302447.0,ur.01255407023.35
192,2,1413162.0,ur.012611047417.40
193,2,409857.0,ur.01261454153.66
194,2,8273224.0,ur.012631765612.56
195,2,44612936.0,ur.012644622355.09
196,2,1141506.0,ur.01264471766.73
197,2,0.0,ur.012662217132.90
198,2,1210617.0,ur.012673024617.53
199,2,2022181.0,ur.012701672075.77
200,2,16302447.0,ur.01271633624.34
201,2,3398623.0,ur.01272705116.37
202,2,5482894.0,ur.01274455001.50
203,2,2838168.0,ur.01275207225.43
204,2,2936614.0,ur.013000450634.27
205,2,10200694.0,ur.013157712337.84
206,2,2525342.0,ur.01330653156.80
207,2,5808145.0,ur.01335735615.31
208,2,2838168.0,ur.01343322425.29
209,2,2525342.0,ur.01346344455.08
210,2,3202257.0,ur.01347214467.09
211,2,1027185.0,ur.01352702061.60
212,2,4083835.0,ur.01356633042.87
213,2,10740006.0,ur.01357324115.78
214,2,1699712.0,ur.01362743133.05
215,2,226185.0,ur.013667027431.46
216,2,44612936.0,ur.01371504405.32
217,2,4083835.0,ur.013764756044.24
218,2,44612936.0,ur.014121545367.53
219,2,2835042.0,ur.014211634457.16
220,2,1917120.0,ur.014467225755.81
221,2,10740006.0,ur.014562310447.09
222,2,4587200.0,ur.015643402272.08
223,2,535453.0,ur.015704744537.99
224,2,1699712.0,ur.016261703321.01
225,2,310977.0,ur.016455475715.36
226,2,8063554.0,ur.0576277223.05
227,2,2525342.0,ur.0601161247.00
228,2,1141506.0,ur.0604311702.86
229,2,812621.0,ur.0604747310.16
230,2,1917120.0,ur.0605054256.84
231,2,5194230.0,ur.0606704334.54
232,2,35952.0,ur.0610330077.05
233,2,2525342.0,ur.0613774730.52
234,2,10740006.0,ur.0621070467.87
235,2,37766379.0,ur.0621621022.09
236,2,7648935.0,ur.0624763146.01
237,2,6121143.0,ur.0635644621.51
238,2,2525342.0,ur.0636434421.34
239,2,3907354.0,ur.0636514721.80
240,2,1520027.0,ur.0642216116.41
241,2,6595154.0,ur.0662067023.84
242,2,1141506.0,ur.0663435363.90
243,2,4431226.0,ur.0666420000.47
244,2,1365586.0,ur.0667463410.56
245,2,1917120.0,ur.0670307473.89
246,2,1370827.0,ur.0672611105.14
247,2,1069654.0,ur.0702562526.16
248,2,2510603.0,ur.0706123625.19
249,2,44612936.0,ur.0715446716.30
250,2,5799650.0,ur.0720307764.50
251,2,0.0,ur.0721255643.56
252,2,524162.0,ur.0730724336.65
253,2,3831480.0,ur.0735027143.26
254,2,38960020.0,ur.0737663126.42
255,2,35952.0,ur.0742034170.50
256,2,1027185.0,ur.0746503636.87
257,2,5036526.0,ur.0750051263.27
258,2,44612936.0,ur.07535502757.16
259,2,2284235.0,ur.0762174003.83
260,2,523361.0,ur.0764246133.44
261,2,4031251.0,ur.0770340363.50
262,2,5036526.0,ur.0771144111.08
263,2,1210617.0,ur.0772571770.16
264,1,38888020.0,ur.01000004711.06
265,1,0.0,ur.010004347617.30
266,1,38888020.0,ur.010006360472.95
267,1,12065417.0,ur.01000647065.97
268,1,38888020.0,ur.01001216665.42
269,1,3623620.0,ur.01002423033.90
270,1,38888020.0,ur.010025261632.47
271,1,732326.0,ur.010030216475.10
272,1,230172.0,ur.010030732673.38
273,1,38888020.0,ur.01003220436.30
274,1,38888020.0,ur.010035267272.03
275,1,1408813.0,ur.01003753621.71
276,1,105879.0,ur.01004540036.29
277,1,38888020.0,ur.010050632572.17
278,1,38888020.0,ur.010054473672.47
279,1,12065417.0,ur.01005610450.77
280,1,38888020.0,ur.010060334772.29
281,1,38888020.0,ur.01006552670.48
282,1,60975.0,ur.01007036775.83
283,1,38888020.0,ur.010073375032.46
284,1,38888020.0,ur.010077541372.29
285,1,38888020.0,ur.01007764357.47
286,1,38888020.0,ur.01010156220.28
287,1,306111.0,ur.010101604362.91
288,1,38888020.0,ur.01010212777.48
289,1,38888020.0,ur.010103402472.65
290,1,38888020.0,ur.010107243572.79
291,1,38888020.0,ur.010113104672.01
292,1,38888020.0,ur.010122607072.17
293,1,732326.0,ur.01012456467.21
294,1,1299102.0,ur.01012571622.29
295,1,38888020.0,ur.010126460342.24
296,1,38888020.0,ur.01013143734.76
297,1,805387.0,ur.01013535066.90
298,1,731649.0,ur.010137212215.73
299,1,38888020.0,ur.010141510232.22
300,1,38888020.0,ur.010145654572.30
301,1,8302447.0,ur.01015211145.34
302,1,38888020.0,ur.010155356772.43
303,1,38888020.0,ur.01016304034.60
304,1,38888020.0,ur.01016322741.40
305,1,38888020.0,ur.01016376551.62
306,1,38888020.0,ur.010165061172.28
307,1,38888020.0,ur.010170722272.96
308,1,38888020.0,ur.010174563372.50
309,1,38888020.0,ur.01017526405.04
310,1,38888020.0,ur.01020320400.03
311,1,38888020.0,ur.010217631072.45
312,1,2494117.0,ur.01022117326.98
313,1,38888020.0,ur.010223472172.40
314,1,1651347.0,ur.010224574007.50
315,1,38888020.0,ur.01022554106.16
316,1,627265.0,ur.010226452455.12
317,1,1000000.0,ur.01022655174.11
318,1,38888020.0,ur.010233174372.41
319,1,38888020.0,ur.01023522555.20
320,1,38888020.0,ur.01023705027.43
321,1,1991214.0,ur.01023716670.14
322,1,38888020.0,ur.010237504554.63
323,1,230172.0,ur.010241772335.17
324,1,38888020.0,ur.010242676572.01
325,1,31225.0,ur.01025011130.46
326,1,1651347.0,ur.010254411667.58
327,1,1651347.0,ur.01025556322.24
328,1,11194273.0,ur.01026162025.21
329,1,38888020.0,ur.010265744272.07
330,1,0.0,ur.01027014733.50
331,1,38888020.0,ur.010271443377.87
332,1,9907519.0,ur.01030455264.01
333,1,38888020.0,ur.010305150672.04
334,1,38888020.0,ur.01031034227.16
335,1,38888020.0,ur.01031442025.65
336,1,38888020.0,ur.01031555521.74
337,1,38888020.0,ur.01032477662.25
338,1,4273703.0,ur.01032711700.39
339,1,5054796.0,ur.01032732506.31
340,1,38888020.0,ur.010330216372.47
341,1,38888020.0,ur.010334057472.99
342,1,38888020.0,ur.01033414373.04
343,1,38888020.0,ur.010337720572.63
344,1,38888020.0,ur.01034002213.10
345,1,9308.0,ur.01034156407.06
346,1,38888020.0,ur.01034340247.54
347,1,0.0,ur.01034646300.17
348,1,38888020.0,ur.010347422772.44
349,1,38888020.0,ur.010353264072.05
350,1,38888020.0,ur.010357125172.29
351,1,38888020.0,ur.01036445716.19
352,1,3951404.0,ur.01036635453.10
353,1,38888020.0,ur.01037477363.73
354,1,526145.0,ur.010375664337.38
355,1,38888020.0,ur.010376331572.96
356,1,38888020.0,ur.010402172672.21
357,1,4273703.0,ur.01040317302.24
358,1,38888020.0,ur.010406033772.22
359,1,409857.0,ur.01040672532.89
360,1,526145.0,ur.01041061221.12
361,1,38888020.0,ur.010411675072.87
362,1,38888020.0,ur.010415536172.85
363,1,10074470.0,ur.010417136152.70
364,1,38888020.0,ur.010421377272.40
365,1,1651347.0,ur.010424175217.53
366,1,0.0,ur.01042554205.45
367,1,12065417.0,ur.01043562524.20
368,1,38888020.0,ur.01044210654.50
369,1,819865.0,ur.010450733662.68
370,1,38888020.0,ur.010451267637.15
371,1,150308.0,ur.010452115525.61
372,1,230172.0,ur.010452737475.76
373,1,38888020.0,ur.01045767454.01
374,1,38888020.0,ur.010460010272.16
375,1,38888020.0,ur.010463651372.30
376,1,38888020.0,ur.01046372673.29
377,1,38888020.0,ur.01047140724.31
378,1,38888020.0,ur.010473353572.50
379,1,1651347.0,ur.01047355510.22
380,1,38888020.0,ur.01047666003.49
381,1,2999997.0,ur.010500352765.29
382,1,805387.0,ur.01050467313.44
383,1,5054796.0,ur.010510407404.13
384,1,732326.0,ur.010511350475.32
385,1,38888020.0,ur.010512560172.81
386,1,38888020.0,ur.01051563470.18
387,1,6489438.0,ur.01051666207.35
388,1,1651347.0,ur.01051674732.59
389,1,0.0,ur.010520247252.54
390,1,0.0,ur.01052036106.26
391,1,38888020.0,ur.01052355325.66
392,1,11194273.0,ur.01053141617.75
393,1,38888020.0,ur.010531764572.55
394,1,38888020.0,ur.01053206423.00
395,1,38888020.0,ur.010535625672.88
396,1,639375.0,ur.010547176415.62
397,1,4264857.0,ur.010550505022.53
398,1,1408813.0,ur.010551730357.53
399,1,38888020.0,ur.01055550165.53
400,1,38888020.0,ur.01055765553.89
401,1,1095815.0,ur.01056427232.60
402,1,38888020.0,ur.010564534472.32
403,1,1697346.0,ur.010567716650.02
404,1,38888020.0,ur.010570375572.94
405,1,831550.0,ur.01057131764.07
406,1,8302447.0,ur.010574107652.81
407,1,38888020.0,ur.01057524142.08
408,1,31225.0,ur.01057527065.38
409,1,38888020.0,ur.01057657104.34
410,1,3172734.0,ur.01057752110.82
411,1,38888020.0,ur.010600077772.72
412,1,38888020.0,ur.01060023640.56
413,1,38888020.0,ur.01060172322.34
414,1,1410667.0,ur.010603037437.01
415,1,38888020.0,ur.01060305035.31
416,1,60975.0,ur.01060307613.14
417,1,38888020.0,ur.010607602172.92
418,1,1651347.0,ur.010614452427.32
419,1,732326.0,ur.010625577075.95
420,1,9308.0,ur.01063450523.96
421,1,38888020.0,ur.010635116737.47
422,1,38888020.0,ur.01063512227.39
423,1,38888020.0,ur.010636510772.56
424,1,8302447.0,ur.01064572446.45
425,1,38888020.0,ur.010646213172.44
426,1,38888020.0,ur.01065701101.70
427,1,639375.0,ur.01065762605.14
428,1,1408813.0,ur.01066021200.55
429,1,11194273.0,ur.01066263150.73
430,1,731649.0,ur.01066331764.29
431,1,731649.0,ur.010666457415.30
432,1,8302447.0,ur.01067332715.28
433,1,4252671.0,ur.01067470442.75
434,1,38888020.0,ur.01067571500.23
435,1,38888020.0,ur.01067575356.55
436,1,324844.0,ur.010700366647.17
437,1,60975.0,ur.01070061233.21
438,1,38888020.0,ur.010700763072.38
439,1,627265.0,ur.010703743355.09
440,1,38888020.0,ur.010704624172.97
441,1,38888020.0,ur.01070633145.55
442,1,1299102.0,ur.010711013677.02
443,1,639375.0,ur.010711221655.82
444,1,1651347.0,ur.01071133222.12
445,1,38888020.0,ur.010714326372.22
446,1,38888020.0,ur.010714566644.13
447,1,38888020.0,ur.01071704707.65
448,1,27549290.0,ur.01072105370.02
449,1,38888020.0,ur.010737070632.78
450,1,38888020.0,ur.01074022204.73
451,1,38888020.0,ur.010747076272.36
452,1,38888020.0,ur.01075241310.04
453,1,38888020.0,ur.010752737372.16
454,1,627265.0,ur.010755717655.55
455,1,38888020.0,ur.010756600472.59
456,1,2233154.0,ur.01076007504.71
457,1,38888020.0,ur.010762441572.98
458,1,38888020.0,ur.010766302672.87
459,1,38888020.0,ur.010772143772.50
460,1,3172734.0,ur.01077246646.49
461,1,38888020.0,ur.01077275450.49
462,1,60975.0,ur.01077407177.63
463,1,115109.0,ur.01077525317.20
464,1,38888020.0,ur.01077727203.40
465,1,639375.0,ur.01100171134.21
466,1,27549290.0,ur.01100273520.21
467,1,38888020.0,ur.011006246732.80
468,1,1095815.0,ur.011006767024.01
469,1,38888020.0,ur.01101334355.90
470,1,38888020.0,ur.011015211472.37
471,1,38888020.0,ur.011021052572.26
472,1,38888020.0,ur.011022056602.85
473,1,627265.0,ur.011024033055.80
474,1,38888020.0,ur.011024713672.53
475,1,1697346.0,ur.01102632450.99
476,1,1804706.0,ur.01102717240.55
477,1,863306.0,ur.01103267400.23
478,1,38888020.0,ur.01104307655.61
479,1,38888020.0,ur.01104520612.45
480,1,38888020.0,ur.01104522033.18
481,1,4630754.0,ur.01104742263.37
482,1,277315.0,ur.01104743131.27
483,1,38888020.0,ur.011050367207.35
484,1,38888020.0,ur.01105775632.53
485,1,12065417.0,ur.01106034624.00
486,1,38888020.0,ur.011063324672.34
487,1,1292217.0,ur.01106340061.14
488,1,520347.0,ur.01106432502.34
489,1,10029887.0,ur.01106444027.55
490,1,38888020.0,ur.011067165772.46
491,1,813257.0,ur.01107274360.17
492,1,38888020.0,ur.011102531272.08
493,1,38888020.0,ur.011106372372.70
494,1,38888020.0,ur.01110731311.26
495,1,958995.0,ur.01111470547.53
496,1,38888020.0,ur.01111737675.15
497,1,164961.0,ur.01112257404.07
498,1,1991214.0,ur.01112510200.29
499,1,731649.0,ur.01113726761.53
500,1,38888020.0,ur.011141142272.38
501,1,38888020.0,ur.011145003372.18
502,1,38888020.0,ur.01114644211.84
503,1,1651347.0,ur.01114703157.21
504,1,38888020.0,ur.01115072431.84
505,1,277315.0,ur.01115076111.19
506,1,38888020.0,ur.01115114673.43
507,1,38888020.0,ur.01115156225.47
508,1,38888020.0,ur.01115320133.74
509,1,38888020.0,ur.011154505572.01
510,1,731649.0,ur.01116250370.87
511,1,60975.0,ur.01116356247.84
512,1,38888020.0,ur.01116752065.52
513,1,38888020.0,ur.01117354547.57
514,1,38888020.0,ur.011173712172.18
515,1,38888020.0,ur.01117412062.16
516,1,717015.0,ur.01117443540.78
517,1,12065417.0,ur.01117557670.29
518,1,731649.0,ur.01117652317.13
519,1,25317742.0,ur.01117752406.72
520,1,904506.0,ur.011177562443.21
521,1,38888020.0,ur.01117756714.77
522,1,1337363.0,ur.01120042642.03
523,1,38888020.0,ur.011203414372.83
524,1,38888020.0,ur.01120573177.73
525,1,38888020.0,ur.011207255472.16
526,1,0.0,ur.01121653260.31
527,1,38888020.0,ur.011216757672.59
528,1,38888020.0,ur.011222620772.26
529,1,38888020.0,ur.01122600370.28
530,1,678505.0,ur.01122632200.88
531,1,0.0,ur.01123331524.12
532,1,38888020.0,ur.01123335062.72
533,1,710119.0,ur.011240073432.08
534,1,9308.0,ur.011240347332.19
535,1,2753062.0,ur.01124101671.13
536,1,2494117.0,ur.01124527304.24
537,1,1651347.0,ur.01124626723.02
538,1,38888020.0,ur.01125016252.23
539,1,2500075.0,ur.011251422207.86
540,1,38888020.0,ur.011251527572.11
541,1,649594.0,ur.01125235336.16
542,1,10074470.0,ur.01125257474.07
543,1,38888020.0,ur.011255370672.47
544,1,38888020.0,ur.01125670745.88
545,1,38888020.0,ur.01126575061.42
546,1,1408813.0,ur.011275360077.82
547,1,38888020.0,ur.011275652134.50
548,1,0.0,ur.01127672147.84
549,1,25317742.0,ur.011300274377.60
550,1,38888020.0,ur.011303774232.48
551,1,38888020.0,ur.011305612243.01
552,1,3854655.0,ur.011306525067.25
553,1,732326.0,ur.011306731075.23
554,1,409857.0,ur.011313447735.46
555,1,157523.0,ur.01131636526.04
556,1,0.0,ur.011316554452.18
557,1,38888020.0,ur.01131735055.04
558,1,38888020.0,ur.011317642772.27
559,1,639375.0,ur.01132563705.54
560,1,3154669.0,ur.01132715706.47
561,1,38888020.0,ur.01133371673.28
562,1,4273703.0,ur.011335765124.25
563,1,2233154.0,ur.01133615451.16
564,1,38888020.0,ur.01133666034.17
565,1,38888020.0,ur.011337047372.66
566,1,60975.0,ur.01134367124.36
567,1,25317742.0,ur.011347575124.26
568,1,38888020.0,ur.011352107432.71
569,1,3582925.0,ur.01135222745.44
570,1,31225.0,ur.01135376430.43
571,1,38888020.0,ur.011356253772.85
572,1,904506.0,ur.01136010263.90
573,1,1292217.0,ur.011360420507.25
574,1,38888020.0,ur.01136075665.04
575,1,38888020.0,ur.011365756172.13
576,1,805387.0,ur.01136700362.80
577,1,38888020.0,ur.011371617272.13
578,1,38888020.0,ur.01137407023.33
579,1,38888020.0,ur.01137445546.78
580,1,38888020.0,ur.01140155362.98
581,1,1337363.0,ur.011403455014.49
582,1,38888020.0,ur.011405162572.02
583,1,2494117.0,ur.01140660366.05
584,1,38888020.0,ur.01141522040.43
585,1,731649.0,ur.011415724615.43
586,1,38888020.0,ur.011420222632.00
587,1,4252671.0,ur.01142074247.89
588,1,38888020.0,ur.011424367172.40
589,1,12065417.0,ur.011426063651.13
590,1,409857.0,ur.011427676335.25
591,1,324844.0,ur.01143143431.12
592,1,435701.0,ur.011434660702.66
593,1,38888020.0,ur.01143511722.40
594,1,1299102.0,ur.011435476100.01
595,1,38888020.0,ur.01143577234.05
596,1,38888020.0,ur.011437732472.11
597,1,1991214.0,ur.01144546460.24
598,1,9907519.0,ur.01144631072.41
599,1,38888020.0,ur.011447434672.26
600,1,38888020.0,ur.01145436011.00
601,1,731649.0,ur.011464040015.53
602,1,0.0,ur.011465256245.80
603,1,442389.0,ur.01146607733.29
604,1,38888020.0,ur.011472502372.57
605,1,38888020.0,ur.01147506310.49
606,1,38888020.0,ur.011476343472.83
607,1,38888020.0,ur.011502204572.19
608,1,38888020.0,ur.011515550072.80
609,1,38888020.0,ur.01153107270.08
610,1,1289855.0,ur.01153432015.08
611,1,38888020.0,ur.01154127063.36
612,1,60975.0,ur.011542173440.17
613,1,38888020.0,ur.011544456672.43
614,1,3582925.0,ur.01154507440.57
615,1,627265.0,ur.011553300255.24
616,1,38888020.0,ur.01155423000.20
617,1,3582925.0,ur.011554356747.81
618,1,0.0,ur.01155566600.68
619,1,60975.0,ur.01155575202.06
620,1,230172.0,ur.01155623561.35
621,1,38888020.0,ur.011560022172.61
622,1,38888020.0,ur.011571002154.63
623,1,2339149.0,ur.011574434444.03
624,1,38888020.0,ur.01160347221.34
625,1,3839411.0,ur.01160554302.50
626,1,38888020.0,ur.011606730772.41
627,1,38888020.0,ur.011616433172.81
628,1,38888020.0,ur.01162361222.31
629,1,38888020.0,ur.01162745200.10
630,1,678505.0,ur.01162765640.14
631,1,38888020.0,ur.011631776472.45
632,1,38888020.0,ur.01163277722.28
633,1,38888020.0,ur.01163475767.66
634,1,38888020.0,ur.011635637572.09
635,1,38888020.0,ur.01163761161.23
636,1,60975.0,ur.01164273212.15
637,1,710119.0,ur.011643410032.15
638,1,1095815.0,ur.01164420614.61
639,1,230172.0,ur.01164634355.86
640,1,38888020.0,ur.01165006066.10
641,1,1651347.0,ur.011653321042.74
642,1,38888020.0,ur.011655044172.17
643,1,38888020.0,ur.011657175137.71
644,1,38888020.0,ur.011660705272.66
645,1,38888020.0,ur.011664546372.77
646,1,294859.0,ur.011677231055.97
647,1,3623620.0,ur.01170036210.52
648,1,38888020.0,ur.011703752772.20
649,1,38888020.0,ur.01171110072.45
650,1,1036773.0,ur.01171142105.97
651,1,38888020.0,ur.011723157372.03
652,1,38888020.0,ur.01172627515.19
653,1,38888020.0,ur.011727020472.71
654,1,38888020.0,ur.01173073101.45
655,1,27549290.0,ur.01173131474.90
656,1,38888020.0,ur.01173452013.91
657,1,0.0,ur.01174076626.46
658,1,9907519.0,ur.01174174715.87
659,1,3162195.0,ur.01175557647.16
660,1,31225.0,ur.011756535517.26
661,1,2753062.0,ur.01176761116.47
662,1,38888020.0,ur.01177021136.08
663,1,60975.0,ur.011773733324.72
664,1,38888020.0,ur.011775133672.66
665,1,38888020.0,ur.01177527553.99
666,1,38888020.0,ur.01177642242.05
667,1,38888020.0,ur.012000774772.28
668,1,38888020.0,ur.01200360124.45
669,1,1337363.0,ur.012003773627.55
670,1,3582925.0,ur.01201367042.03
671,1,38888020.0,ur.012014340272.66
672,1,38888020.0,ur.012020201372.69
673,1,649594.0,ur.01202112735.10
674,1,732326.0,ur.01202371547.58
675,1,1991214.0,ur.01202417370.99
676,1,60975.0,ur.01202502324.01
677,1,38888020.0,ur.012026307745.07
678,1,31225.0,ur.012026430625.16
679,1,38888020.0,ur.01202664421.11
680,1,38888020.0,ur.01203002451.29
681,1,813257.0,ur.01204256360.12
682,1,38888020.0,ur.012047110172.90
683,1,2449607.0,ur.01205075574.75
684,1,922185.0,ur.01205441377.37
685,1,817464.0,ur.012055106742.03
686,1,38888020.0,ur.012056612372.93
687,1,38888020.0,ur.01205724677.24
688,1,38888020.0,ur.01206246627.95
689,1,3951404.0,ur.012072364227.20
690,1,1651347.0,ur.012102004372.20
691,1,732326.0,ur.012104311475.14
692,1,38888020.0,ur.01210512517.85
693,1,1281233.0,ur.01210572206.68
694,1,1499412.0,ur.012114463457.52
695,1,38888020.0,ur.012115223372.19
696,1,150308.0,ur.01211726614.08
697,1,38888020.0,ur.01212305166.45
698,1,38888020.0,ur.01213015546.74
699,1,38888020.0,ur.012130566672.32
700,1,38888020.0,ur.01213364100.11
701,1,38888020.0,ur.01214046606.86
702,1,72000.0,ur.01214121424.74
703,1,38888020.0,ur.012141276674.79
704,1,731649.0,ur.012145172015.61
705,1,306111.0,ur.01214543021.64
