researcher_id,pubs,full_name,citations_mean,altmetric_mean,last_pub_year,url,total_grants,last_grant_year,total_funding
ur.01355755622.50,9,Giorgia Girotto,69.44444444444444,234.88888888888889,2019,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.01355755622.50,3,2019,426221.0
ur.014551440505.24,9,Manjeet K Bolla,111.77777777777777,297.6666666666667,2020,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.014551440505.24,0,0,
ur.01235071123.27,9,Amanda E Toland,118.11111111111113,254.88888888888889,2020,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.01235071123.27,3,2023,2429379.0
ur.01356101225.49,9,Wei Zhao,96.77777777777777,207.88888888888889,2019,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.01356101225.49,0,0,
ur.014535462057.28,9,Alisa K. Manning,66.1111111111111,147.55555555555554,2019,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.014535462057.28,3,2024,2466614.0
ur.014466471117.86,9,Gad Rennert,85.22222222222223,262.3333333333333,2020,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.014466471117.86,1,2016,
ur.01154736424.87,9,Marit E. Jørgensen,117.11111111111113,150.66666666666666,2019,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.01154736424.87,2,2020,1562791.0
ur.010115766245.30,9,Richard S Houlston,49.22222222222222,106.22222222222223,2019,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.010115766245.30,27,2023,8733502.0
ur.01121575667.46,9,Ivana Kolcic,132.11111111111111,295.5555555555556,2019,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.01121575667.46,2,2020,332723.0
ur.01104742263.37,9,Aarno Palotie,162.11111111111111,343.77777777777777,2019,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.01104742263.37,12,2020,15316427.0
ur.01354702574.20,9,Jonine Figueroa,99.55555555555556,111.55555555555556,2020,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.01354702574.20,2,2020,347128.0
ur.0721636067.97,9,Christopher Newton-Cheh,137.77777777777777,178.33333333333337,2019,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.0721636067.97,5,2022,10175825.0
ur.010663343457.34,9,George Davey Smith,139.44444444444446,371.5555555555555,2020,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.010663343457.34,7,2020,1824716.0
ur.01160234271.56,9,Joseph D. Buxbaum,214.11111111111111,200.55555555555557,2019,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.01160234271.56,26,2023,180559899.0
ur.01330361724.23,9,Andrew T. Hattersley,99.22222222222223,232.66666666666663,2019,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.01330361724.23,36,2024,65221657.0
ur.01342223366.01,9,Artitaya Lophatananon,79.33333333333333,308.8888888888889,2020,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.01342223366.01,0,0,
ur.013117404317.63,9,Kamila Czene,111.77777777777777,297.6666666666667,2020,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.013117404317.63,17,2022,7923080.0
ur.0112255365.50,9,Ivan Brandslund,104.11111111111113,167.22222222222226,2019,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.0112255365.50,0,0,
ur.0754274002.97,9,Andrew M. McIntosh,235.66666666666663,286.0,2019,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.0754274002.97,16,2024,32026869.0
ur.01133243663.61,9,Alexandra Zhernakova,115.55555555555556,94.66666666666669,2019,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.01133243663.61,2,2023,1696881.0
ur.01272473463.54,9,Kyriaki Michailidou,111.77777777777777,297.6666666666667,2020,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.01272473463.54,0,0,
ur.01242715665.45,9,Johan G Eriksson,250.0,479.88888888888886,2019,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.01242715665.45,14,2023,3914823.0
ur.012600555377.86,9,Kathryn L Lunetta,154.22222222222226,316.4444444444445,2019,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.012600555377.86,4,2025,36259666.0
ur.01114651121.45,9,Paolo Radice,136.88888888888889,309.22222222222223,2020,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.01114651121.45,0,0,
ur.01232442712.25,9,Magnus Johannesson,188.88888888888889,648.1111111111112,2019,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.01232442712.25,5,2023,4477787.0
ur.01151433047.82,9,Evelin Mihailov,285.0,471.22222222222223,2018,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.01151433047.82,4,2019,2757077.0
ur.01144534551.15,9,Stuart MacGregor,50.88888888888889,144.44444444444446,2020,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.01144534551.15,26,2023,18730388.0
ur.01352712313.86,9,Isleifur Olafsson,84.33333333333333,99.11111111111113,2019,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.01352712313.86,0,0,
ur.013474104577.09,9,Donald W. Bowden,58.111111111111114,140.44444444444446,2020,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.013474104577.09,19,2023,106593773.0
ur.01160554431.67,9,Jean Ferrieres,93.88888888888887,171.11111111111111,2019,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.01160554431.67,0,0,
ur.01111064510.47,9,Anne Tybjaerg-Hansen,87.55555555555556,172.44444444444446,2019,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.01111064510.47,0,0,
ur.0775651027.78,9,Archie Campbell,111.44444444444444,199.11111111111111,2019,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.0775651027.78,0,0,
ur.01260753642.13,9,Yik Ying Teo,71.33333333333333,205.88888888888889,2019,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.01260753642.13,3,2017,1247661.0
ur.0737763537.61,9,Stéphanie Debette,85.1111111111111,170.44444444444446,2019,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.0737763537.61,5,2020,2743774.0
ur.01365006302.05,9,Aliki-Eleni Farmaki,61.77777777777778,153.44444444444446,2019,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.01365006302.05,0,0,
ur.01170271720.20,9,Paul I W de Bakker,132.77777777777777,182.66666666666663,2019,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.01170271720.20,3,2024,61014089.0
ur.013510743257.71,9,Howard Y Chang,99.11111111111113,73.66666666666667,2020,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.013510743257.71,20,2024,47373320.0
ur.01043635414.51,9,Stig E Bojesen,123.77777777777777,304.8888888888889,2020,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.01043635414.51,0,0,
ur.01067744476.10,9,Hiltrud Brauch,111.77777777777777,297.6666666666667,2020,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.01067744476.10,1,2019,0.0
ur.010416017507.14,9,David M. Evans,81.1111111111111,273.1111111111111,2019,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.010416017507.14,26,2023,24444815.0
ur.016350427407.47,9,Torben Hansen,154.33333333333334,235.11111111111111,2018,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.016350427407.47,3,2022,9592656.0
ur.01250767057.00,9,David Cesarini,188.88888888888889,648.1111111111112,2019,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.01250767057.00,7,2023,5216746.0
ur.015641175307.72,9,Christopher P. Nelson,98.33333333333331,161.0,2019,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.015641175307.72,1,2020,
ur.01073110664.66,9,Jakob Grove,300.4444444444445,565.6666666666666,2019,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.01073110664.66,0,0,
ur.01055762674.33,9,Hermann Brenner,136.22222222222223,187.44444444444446,2020,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.01055762674.33,9,2023,456698.0
ur.01225441541.34,9,Hilma Holm,112.66666666666669,139.0,2019,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.01225441541.34,0,0,
ur.0664633045.78,9,Jette Bork-Jensen,104.11111111111113,167.22222222222226,2019,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.0664633045.78,0,0,
ur.016674701102.75,9,J Wouter Jukema,115.66666666666669,187.22222222222226,2018,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.016674701102.75,0,0,
ur.010700526417.77,9,Hakon Hakonarson,108.88888888888887,461.0,2019,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.010700526417.77,21,2025,75478722.0
ur.0761771561.72,9,Dewan S. Alam,82.0,196.88888888888889,2019,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.0761771561.72,5,2020,4692751.0
ur.0575702706.33,9,Massimiliano Cocca,47.111111111111114,210.55555555555557,2019,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.0575702706.33,0,0,
ur.01041061221.12,8,Soo-Hwang Teo,123.875,345.75,2020,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.01041061221.12,3,2020,1062311.0
ur.01003725424.65,8,Mitul Shah,112.875,332.0,2020,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.01003725424.65,0,0,
ur.01215532237.43,8,David Torrents,25.5,234.0,2020,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.01215532237.43,0,0,
ur.0740162447.45,8,Tibor V. Varga,80.0,146.375,2019,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.0740162447.45,2,2021,1128678.0
ur.0744020556.20,8,Robert Karlsson,176.625,402.375,2018,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.0744020556.20,0,0,
ur.011103735437.73,8,Ken K Ong,167.875,710.125,2019,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.011103735437.73,15,2020,28956303.0
ur.01142074247.89,8,Martin Farrall,139.25,155.25,2019,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.01142074247.89,6,2021,12919027.0
ur.01312451146.19,8,Henning Tiemeier,255.625,654.5,2020,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.01312451146.19,3,2021,2794785.0
ur.01026114310.09,8,Naveed Sattar,125.125,203.875,2018,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.01026114310.09,23,2023,41133843.0
ur.0716373565.06,8,Themistocles L Assimes,129.125,153.375,2020,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.0716373565.06,4,2023,3352832.0
ur.01162764321.86,8,Paolo Peterlongo,129.375,152.375,2020,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.01162764321.86,0,0,
ur.01166246311.35,8,Luke Jostins,249.5,117.375,2017,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.01166246311.35,1,2017,380241.0
ur.011367065707.90,8,Jinghui Zhang,108.5,88.75,2020,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.011367065707.90,8,2024,163809150.0
ur.0765377607.72,8,Manuel R. Teixeira,82.0,345.5,2020,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.0765377607.72,3,2010,364026.0
ur.01142017552.25,8,Sven Stringer,158.875,521.25,2020,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.01142017552.25,0,0,
ur.0751153115.10,8,Peter Kovacs,74.25,315.0,2019,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.0751153115.10,2,2013,0.0
ur.0650743215.20,8,Anne U. Jackson,118.5,194.25,2018,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.0650743215.20,0,0,
ur.01215000714.10,8,Vessela N Kristensen,102.5,251.75,2020,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.01215000714.10,4,2018,1618916.0
ur.016317135745.67,8,Rico Rueedi,122.625,394.25,2019,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.016317135745.67,4,2017,653227.0
ur.01227116422.12,8,Siranoush Manoukian,104.0,276.25,2020,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.01227116422.12,0,0,
ur.01204276533.76,8,Traci M. Bartz,97.25,149.25,2019,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.01204276533.76,0,0,
ur.01004117202.37,8,Benjamin Werner,54.875,82.875,2020,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.01004117202.37,0,0,
ur.0765317757.74,8,Eli A. Stahl,266.375,147.875,2019,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.0765317757.74,6,2021,10810368.0
ur.0715214034.05,8,Albertine J. Oldehinkel,121.0,249.5,2019,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.0715214034.05,7,2018,0.0
ur.0722030127.19,8,Marc J. Williams,54.875,82.875,2020,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.0722030127.19,0,0,
ur.01223606626.04,8,Stavroula Kanoni,112.875,218.625,2019,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.01223606626.04,1,2020,2407867.0
ur.0737513674.23,8,Bogdan Pasaniuc,124.25,70.625,2020,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.0737513674.23,4,2023,4691888.0
ur.013400105157.02,8,Kyoko Watanabe,158.875,521.25,2020,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.013400105157.02,0,0,
ur.01042141060.50,8,David R FitzPatrick,57.5,67.5,2019,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.01042141060.50,16,2023,78885418.0
ur.07706004704.87,8,Natalia V Bogdanova,122.75,267.125,2020,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.07706004704.87,0,0,
ur.0750043301.69,8,Pascal Guénel,120.0,322.25,2020,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.0750043301.69,4,2013,879031.0
ur.0705101106.89,8,Evan E. Eichler,81.0,88.5,2020,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.0705101106.89,24,2024,162055024.0
ur.01004625741.05,8,David P. Strachan,111.25,302.75,2018,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.01004625741.05,15,2015,15048128.0
ur.0671073025.86,8,Charles G Mullighan,114.125,69.5,2019,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.0671073025.86,27,2024,166890733.0
ur.011251153047.07,8,Jianjun Liu,102.625,65.875,2019,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.011251153047.07,0,0,
ur.01240456501.49,8,Jennifer A Smith,146.0,254.75,2019,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.01240456501.49,3,2022,4669924.0
ur.013001172722.66,8,Ian Tomlinson,122.375,252.0,2020,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.013001172722.66,24,2024,18587802.0
ur.01210060353.68,8,Kathleen E. Stirrups,89.875,182.375,2019,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.01210060353.68,0,0,
ur.010127456152.27,8,Hieab H. H. Adams,153.625,362.375,2019,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.010127456152.27,0,0,
ur.01052511415.08,8,Torben Hansen,80.75,205.625,2019,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.01052511415.08,0,0,
ur.0750363307.15,8,Edith Hofer,96.0,220.625,2019,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.0750363307.15,0,0,
ur.0657071261.03,8,Robert Winqvist,120.0,322.25,2020,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.0657071261.03,4,2022,1022255.0
ur.01134314703.76,8,John A Todd,75.625,43.625,2019,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.01134314703.76,27,2023,71679955.0
ur.014110301753.77,8,Mark Chaffin,148.75,261.0,2019,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.014110301753.77,0,0,
ur.01062400635.79,8,Maartje J Hooning,128.625,340.5,2020,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.01062400635.79,1,2021,0.0
ur.01156677161.00,8,Esther M. John,111.625,351.625,2020,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.01156677161.00,13,2023,48742668.0
ur.07373714373.74,8,Carol A. Wang,48.375,291.625,2019,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.07373714373.74,0,0,
ur.01172204022.21,8,Lynda M Rose,120.625,404.375,2019,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.01172204022.21,0,0,
ur.0664060255.24,8,Marina Ciullo,115.25,258.75,2019,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.0664060255.24,2,2020,0.0
ur.0765074230.63,8,Jonas B. Nielsen,105.125,149.0,2020,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.0765074230.63,0,0,
ur.0756472337.58,8,Douglas M. Ruderfer,192.375,140.0,2019,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.0756472337.58,3,2024,2958364.0
ur.01025022663.19,8,Sigurjon A Gudjonsson,126.25,134.625,2018,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.01025022663.19,0,0,
ur.01341032053.15,8,Marcus E Kleber,102.25,89.75,2019,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.01341032053.15,0,0,
ur.01061240155.82,8,Arnaldur Gylfason,85.5,78.625,2018,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.01061240155.82,0,0,
ur.0745200615.51,8,Kathryn P Burdon,125.875,95.0,2020,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.0745200615.51,25,2022,13688858.0
ur.0733474324.74,8,Pirjo Komulainen,69.125,165.875,2019,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.0733474324.74,0,0,
ur.0607606036.45,8,Alicja Wolk,69.5,363.25,2020,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.0607606036.45,26,2022,9230308.0
ur.010452320737.68,8,Jonathan L. Haines,180.875,216.5,2020,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.010452320737.68,21,2023,120309709.0
ur.015603204663.30,8,Yasaman Saba,96.0,220.625,2019,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.015603204663.30,0,0,
ur.01045274562.67,8,Margaret A Pericak-Vance,184.5,215.75,2019,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.01045274562.67,35,2023,229041088.0
ur.01002162132.49,8,Renée de Mutsert,148.25,340.375,2019,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.01002162132.49,0,0,
ur.01322720426.10,8,Frida Renström,90.375,157.5,2019,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.01322720426.10,1,2019,454630.0
ur.010240402014.24,8,Ching-Ti Liu,111.125,162.5,2019,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.010240402014.24,1,2018,4563280.0
ur.01060302520.08,8,Audrey Y. Chu,83.5,173.75,2019,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.01060302520.08,0,0,
ur.011267342137.34,8,Thomas H. Mosley,134.125,237.375,2019,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.011267342137.34,14,2021,33779987.0
ur.01006524472.69,8,Richard P Lifton,132.75,79.875,2019,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.01006524472.69,21,2024,188726820.0
ur.010370267737.55,8,Rosalind Eeles,116.125,225.75,2019,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.010370267737.55,19,2022,14199291.0
ur.01252077430.47,8,David C. Wedge,127.75,162.75,2020,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.01252077430.47,2,2019,754459.0
ur.01162244006.55,8,Chris P. Barnes,54.875,82.875,2020,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.01162244006.55,4,2027,13981310.0
ur.01273166362.42,8,Peter A. Holmans,231.625,242.625,2019,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.01273166362.42,17,2021,38286994.0
ur.01327112252.02,8,Alison Pattie,112.75,316.5,2019,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.01327112252.02,0,0,
ur.010075340637.84,8,Beverley Balkau,92.5,229.0,2019,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.010075340637.84,2,2014,2989563.0
ur.01333522301.15,8,Daniela Ruggiero,115.25,258.75,2019,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.01333522301.15,0,0,
ur.01273401363.65,8,Hannes Helgason,146.875,354.75,2017,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.01273401363.65,0,0,
ur.01353341174.06,8,Ani Manichaikul,106.625,160.375,2020,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.01353341174.06,1,2021,2046208.0
ur.01201362637.02,8,Elizabeth K. Speliotes,64.875,177.75,2019,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.01201362637.02,4,2021,7078875.0
ur.01023673114.90,8,Adalbjorg Jonasdottir,59.0,63.375,2018,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.01023673114.90,0,0,
ur.01023473371.51,8,Barbara Burwinkel,102.5,251.75,2020,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.01023473371.51,0,0,
ur.0772742531.89,8,Nick Shrine,83.25,145.375,2019,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.0772742531.89,0,0,
ur.01335735615.31,8,Gordon Dougan,70.5,256.625,2019,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.01335735615.31,23,2023,51792090.0
ur.0740630142.67,8,Eric B. Larson,105.25,244.875,2019,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.0740630142.67,17,2025,118723030.0
ur.0727145700.91,8,Georg Homuth,168.25,348.5,2019,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.0727145700.91,4,2020,0.0
ur.013716550164.32,8,J. Michael Gaziano,58.375,136.75,2020,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.013716550164.32,3,2017,18045070.0
ur.015645550457.99,8,Christopher J. O’Donnell,72.125,96.125,2020,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.015645550457.99,4,2015,12965651.0
ur.01034333505.72,8,Anu Loukola,102.25,219.125,2019,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.01034333505.72,0,0,
ur.01150657274.00,8,Maria Pina Concas,54.5,226.875,2019,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.01150657274.00,0,0,
ur.0661002462.53,8,Michela Traglia,109.0,247.0,2018,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.0661002462.53,0,0,
ur.01220054741.71,8,Huaixing Li,64.5,139.375,2019,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.01220054741.71,6,2018,323337.0
ur.0703026332.87,8,Patrick Deelen,103.25,76.875,2018,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.0703026332.87,0,0,
ur.01024612701.33,8,Peter J. Park,63.625,83.25,2020,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.01024612701.33,10,2023,41468884.0
ur.0707333073.25,8,Narisu Narisu,66.375,178.5,2019,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.0707333073.25,0,0,
ur.0707361361.60,8,Philipp D Koellinger,182.5,725.0,2019,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.0707361361.60,3,2020,2112169.0
ur.015226066562.99,8,Marjanka K Schmidt,120.0,322.25,2020,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.015226066562.99,4,2023,0.0
ur.0607014114.87,8,Teresa Nutile,115.25,258.75,2019,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.0607014114.87,0,0,
ur.0625660524.69,8,Heiner Boeing,74.5,159.875,2019,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.0625660524.69,5,2020,0.0
ur.01021156177.43,8,Lavinia Paternoster,152.5,446.25,2019,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.01021156177.43,2,2020,756725.0
ur.01247663165.54,8,Arto Mannermaa,120.0,322.25,2020,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.01247663165.54,4,2020,587518.0
ur.0674303034.04,8,Christina Curtis,101.75,163.0,2020,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.0674303034.04,7,2023,19868006.0
ur.01034121076.87,8,Anders Hamsten,192.125,151.75,2018,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.01034121076.87,6,2017,5437411.0
ur.064477252.38,8,Robert Plomin,188.875,440.0,2019,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.064477252.38,28,2020,45474890.0
ur.0766456272.40,7,Raymond Noordam,90.42857142857143,209.57142857142856,2019,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.0766456272.40,1,2018,
ur.01331623740.48,7,Minouk J Schoemaker,126.57142857142857,328.85714285714283,2020,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.01331623740.48,0,0,
ur.013366447000.98,7,Robert G Bristow,122.14285714285714,150.0,2019,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.013366447000.98,50,2022,50171824.0
ur.01205163364.12,7,Ian Ford,152.14285714285714,172.28571428571428,2018,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.01205163364.12,9,2018,21449366.0
ur.0576014515.12,7,Matti Uusitupa,73.85714285714286,187.0,2019,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.0576014515.12,1,2003,11292.0
ur.010702522444.60,7,Philip S. Tsao,81.85714285714286,151.14285714285714,2020,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.010702522444.60,25,2025,26626566.0
ur.0764542450.95,7,Paul Flicek,111.57142857142857,121.0,2018,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.0764542450.95,33,2024,115763657.0
ur.01157661566.11,7,Zsofia Kote-Jarai,97.42857142857143,248.0,2019,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.01157661566.11,2,2021,2991707.0
ur.0706161564.18,7,Bram Peter Prins,120.14285714285714,141.0,2019,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.0706161564.18,0,0,
ur.01221110417.53,7,Jay Shendure,86.85714285714286,69.42857142857143,2019,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.01221110417.53,21,2023,129055699.0
ur.011621612072.18,7,Tien Yin Wong,104.14285714285714,76.0,2019,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.011621612072.18,21,2020,10378198.0
ur.01014744771.72,7,Andrew J. Knights,50.57142857142857,137.28571428571428,2019,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.01014744771.72,0,0,
ur.01106754655.50,7,Cramer Christensen,72.85714285714286,184.14285714285717,2019,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.01106754655.50,0,0,
ur.01204667562.29,7,Kenneth Offit,79.71428571428571,298.7142857142857,2020,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.01204667562.29,9,2024,19161145.0
ur.0766536306.87,7,Dawn M. Waterworth,32.57142857142857,168.71428571428572,2020,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.0766536306.87,0,0,
ur.014345267457.07,7,Philip L. De Jager,156.85714285714286,271.85714285714283,2019,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.014345267457.07,17,2025,125730804.0
ur.01065203525.67,7,Nora Franceschini,143.14285714285714,208.42857142857144,2019,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.01065203525.67,5,2023,4802844.0
ur.01222435227.61,7,Loic Yengo,228.14285714285717,476.28571428571433,2018,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.01222435227.61,1,2022,283936.0
ur.0760555123.64,7,Sanwen Huang,60.714285714285715,173.71428571428572,2019,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.0760555123.64,6,2020,917018.0
ur.01327771662.24,7,Ina Giegling,234.57142857142856,495.8571428571428,2019,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.01327771662.24,0,0,
