,name,surname,frequency,search_url
206,Matthias W.,Beckmann,4,https://www.google.com/search?q=Matthias%20W.+Beckmann
207,Reiner,Siebert,4,https://www.google.com/search?q=Reiner+Siebert
208,Hreinn,Stefansson,4,https://www.google.com/search?q=Hreinn+Stefansson
209,Rui,Yang,4,https://www.google.com/search?q=Rui+Yang
210,Terri H.,Beaty,4,https://www.google.com/search?q=Terri%20H.+Beaty
211,Stephen S.,Rich,4,https://www.google.com/search?q=Stephen%20S.+Rich
212,Kerrin S.,Small,4,https://www.google.com/search?q=Kerrin%20S.+Small
213,Yunpeng,Wang,4,https://www.google.com/search?q=Yunpeng+Wang
214,Eugene R.,Bleecker,4,https://www.google.com/search?q=Eugene%20R.+Bleecker
215,Michael,Stumvoll,4,https://www.google.com/search?q=Michael+Stumvoll
216,He,Gao,4,https://www.google.com/search?q=He+Gao
217,Richard K,Wilson,4,https://www.google.com/search?q=Richard%20K+Wilson
218,Eric B.,Larson,4,https://www.google.com/search?q=Eric%20B.+Larson
219,Robert F,Krueger,4,https://www.google.com/search?q=Robert%20F+Krueger
220,Chu,Chen,4,https://www.google.com/search?q=Chu+Chen
221,Erwin P.,Bottinger,4,https://www.google.com/search?q=Erwin%20P.+Bottinger
222,Stephan,Ripke,4,https://www.google.com/search?q=Stephan+Ripke
223,Matt,McGue,4,https://www.google.com/search?q=Matt+McGue
224,L. Adrienne,Cupples,4,https://www.google.com/search?q=L.%20Adrienne+Cupples
225,Ioanna,Ntalla,4,https://www.google.com/search?q=Ioanna+Ntalla
226,Carlos,Cruchaga,4,https://www.google.com/search?q=Carlos+Cruchaga
227,Qiang,Zhao,4,https://www.google.com/search?q=Qiang+Zhao
228,James F.,Wilson,4,https://www.google.com/search?q=James%20F.+Wilson
229,Elaine R,Mardis,4,https://www.google.com/search?q=Elaine%20R+Mardis
230,Markus,Leber,4,https://www.google.com/search?q=Markus+Leber
231,Peter,McGuffin,4,https://www.google.com/search?q=Peter+McGuffin
232,Thomas W.,Winkler,4,https://www.google.com/search?q=Thomas%20W.+Winkler
233,Norihiro,Kato,4,https://www.google.com/search?q=Norihiro+Kato
234,Timothy M.,Frayling,4,https://www.google.com/search?q=Timothy%20M.+Frayling
235,Markku,Laakso,4,https://www.google.com/search?q=Markku+Laakso
236,Cornelia M,van Duijn,4,https://www.google.com/search?q=Cornelia%20M+van%20Duijn
237,Thomas H.,Mosley,4,https://www.google.com/search?q=Thomas%20H.+Mosley
238,Peter,Sever,4,https://www.google.com/search?q=Peter+Sever
239,Ole,Mors,4,https://www.google.com/search?q=Ole+Mors
240,Ole A.,Andreassen,4,https://www.google.com/search?q=Ole%20A.+Andreassen
241,Jolanta,Lissowska,4,https://www.google.com/search?q=Jolanta+Lissowska
242,Johan G,Eriksson,4,https://www.google.com/search?q=Johan%20G+Eriksson
243,Timo A.,Lakka,4,https://www.google.com/search?q=Timo%20A.+Lakka
244,Mark J.,Daly,4,https://www.google.com/search?q=Mark%20J.+Daly
245,Demetrius,Albanes,4,https://www.google.com/search?q=Demetrius+Albanes
246,Xun,Xu,4,https://www.google.com/search?q=Xun+Xu
